study_id,about_flu,about_attitude,about_info,about_beliefs,about_intent,about_change,unclear,understood_intent
3486,1,1,0,0,0,0,0,0
3487,1,1,0,0,0,0,0,0
3491,1,0,0,0,1,0,0,0
3492,0,0,1,0,0,1,0,0
3493,1,1,0,0,0,0,0,0
3494,1,0,1,0,0,0,0,0
3497,0,0,0,0,0,0,1,0
3498,1,1,1,0,0,1,0,1
3500,1,1,1,1,0,0,0,0
3502,0,0,0,0,0,0,1,0
3504,1,0,1,0,1,1,0,1
3508,1,1,0,0,0,0,0,0
3511,1,1,1,1,0,0,0,0
3512,1,1,0,1,0,0,0,0
3513,1,0,1,0,1,1,0,1
3516,1,0,1,1,1,0,0,0
3517,1,1,0,0,0,1,0,0
3519,0,0,0,0,0,0,1,0
3521,1,1,0,0,0,0,0,0
3523,0,1,0,0,0,0,1,0
3525,0,0,0,0,0,0,1,0
3527,1,0,0,0,1,1,0,0
3528,1,1,0,0,0,0,0,0
3529,0,1,1,0,0,1,0,0
3532,0,0,0,0,0,0,1,0
3533,1,0,0,1,0,0,0,0
3534,1,1,0,1,0,0,0,0
3535,1,1,0,0,0,0,0,0
3536,1,1,0,0,0,0,0,0
3537,1,1,1,0,0,0,0,0
3543,1,0,0,0,1,0,0,0
3546,1,1,0,1,0,0,0,0
3549,1,1,1,1,0,1,0,1
3550,1,1,0,0,0,0,0,0
3555,1,1,0,0,0,0,0,0
3556,1,1,1,1,1,1,0,1
3557,1,1,0,0,0,0,0,0
3558,1,1,0,1,0,0,0,0
3561,1,0,1,1,1,1,0,1
3563,1,1,0,0,0,0,0,0
3565,1,0,0,0,1,0,0,0
3566,1,0,0,0,0,0,1,0
3572,0,0,0,0,0,0,1,0
3575,1,0,0,1,0,0,0,0
3580,1,1,1,1,0,0,0,0
3581,1,0,0,0,1,1,0,0
3582,0,0,1,0,0,0,1,0
3583,1,0,1,0,0,1,0,0
3586,1,0,0,0,0,0,1,0
3588,1,1,0,0,0,0,0,0
3590,0,0,0,0,0,0,1,0
3592,1,1,0,1,0,0,0,0
3595,0,1,1,0,0,0,0,0
3597,1,1,0,1,0,0,0,0
3605,1,0,0,0,0,0,1,0
3607,1,1,0,0,0,0,0,0
3611,1,1,1,1,0,1,0,1
3612,0,0,1,0,0,0,0,0
3619,1,1,0,0,0,0,0,0
3620,1,0,0,1,1,1,0,0
3624,1,0,1,1,0,1,0,1
3625,1,1,0,1,0,0,0,0
3626,1,1,1,1,0,0,0,0
3631,0,0,0,0,0,0,1,0
3632,1,1,0,0,0,0,0,0
3633,1,1,0,1,0,0,0,0
3634,1,1,0,0,0,0,0,0
3637,1,0,0,1,1,1,0,0
3638,1,1,0,0,0,0,0,0
3639,0,1,1,0,0,0,0,0
3641,0,1,0,0,0,0,1,0
3647,0,0,0,0,0,0,1,0
3652,1,1,1,1,0,0,0,0
3655,1,0,0,1,1,1,0,0
3657,0,1,1,0,0,1,0,0
3660,1,0,0,1,1,0,0,0
3662,1,0,0,1,0,0,0,0
3671,1,1,0,0,0,0,0,0
3672,1,0,0,0,0,0,1,0
3674,1,1,0,1,0,0,0,0
3677,1,0,0,1,0,0,0,0
3678,1,1,0,1,0,0,0,0
3679,0,0,0,0,0,0,1,0
3680,1,0,0,0,1,0,0,0
3682,1,1,0,0,0,0,0,0
3683,1,0,0,1,0,0,0,0
3684,1,0,0,0,0,0,1,0
3687,1,0,0,1,0,0,0,0
3688,1,1,0,0,0,0,0,0
3689,1,0,0,1,0,0,0,0
3694,1,1,1,0,0,1,0,1
3696,0,1,1,0,0,0,0,0
3697,1,0,0,1,0,0,0,0
3698,1,0,0,1,1,0,0,0
3699,1,1,0,0,0,0,0,0
3706,1,1,0,0,0,0,0,0
3707,0,0,0,0,0,0,1,0
3709,1,1,0,1,0,0,0,0
3713,1,1,0,0,0,0,0,0
3714,1,0,0,1,0,0,0,0
3715,1,0,0,0,0,0,1,0
3716,1,0,1,0,1,1,0,1
3723,1,1,0,0,0,0,0,0
3724,1,0,1,1,0,1,0,1
3729,1,1,1,0,0,0,0,0
3731,1,1,0,0,1,0,0,0
3733,1,1,1,0,0,0,0,0
3735,1,1,0,0,0,0,0,0
3737,1,1,1,0,0,0,0,0
3739,1,1,0,0,0,0,0,0
3741,1,1,0,0,0,0,0,0
3745,1,0,0,0,1,0,0,0
3747,1,0,0,1,0,0,0,0
3748,1,0,0,0,1,0,0,0
3749,1,0,1,1,0,0,0,0
3750,1,1,0,0,1,0,0,0
3751,0,0,0,0,0,0,1,0
3753,1,1,0,0,0,0,0,0
3758,1,0,0,1,0,0,0,0
3759,1,0,0,0,1,1,0,0
3763,0,1,1,0,1,1,0,0
3769,1,1,1,0,1,1,0,1
3770,1,0,0,1,0,0,0,0
3772,1,1,1,1,0,0,0,0
3773,0,0,0,1,0,0,1,0
3774,1,1,0,0,0,0,0,0
3776,1,1,0,1,0,1,0,0
3777,1,0,1,1,1,1,0,1
3778,1,0,0,0,1,1,0,0
3783,0,0,0,0,0,0,1,0
3788,1,1,0,0,0,0,0,0
3789,0,0,1,0,0,0,1,0
3791,0,0,0,0,0,0,1,0
3792,1,1,0,0,0,0,0,0
3794,1,1,0,0,0,0,0,0
3796,1,1,0,0,0,0,0,0
3800,1,1,0,0,0,0,0,0
3801,1,0,1,1,0,0,0,0
3802,0,0,1,0,0,1,0,0
3803,1,1,0,1,0,0,0,0
3804,1,1,0,1,0,0,0,0
3807,1,0,0,1,0,0,0,0
3808,1,1,0,1,0,0,0,0
3809,1,0,0,1,1,1,0,0
3810,1,1,0,0,0,0,0,0
3813,1,1,1,0,0,1,0,1
3815,1,1,1,0,0,1,0,1
3816,0,1,0,0,0,0,1,0
3817,1,0,1,1,0,0,0,0
3818,1,1,1,0,0,0,0,0
3819,1,0,0,1,0,0,0,0
3820,1,0,0,1,0,0,0,0
3825,1,0,0,1,1,0,0,0
3832,1,1,1,1,0,0,0,0
3837,1,0,0,1,0,0,0,0
3842,0,0,0,0,0,0,1,0
3844,1,0,1,0,1,1,0,1
3845,1,1,0,1,0,0,0,0
3846,1,1,0,0,0,0,0,0
3847,1,0,1,1,1,0,0,0
3849,1,1,0,0,0,0,0,0
3852,1,1,0,0,0,0,0,0
3853,1,1,0,1,0,0,0,0
3854,1,1,0,0,0,0,0,0
3855,0,0,0,0,0,0,1,0
3859,1,0,0,1,1,0,0,0
3863,1,0,0,1,0,0,0,0
3864,1,1,0,0,0,0,0,0
3865,1,1,0,1,0,0,0,0
3868,1,1,0,1,0,0,0,0
3869,1,0,1,0,1,1,0,1
3871,1,0,0,0,1,0,0,0
3872,1,0,1,0,1,1,0,1
3873,1,1,0,1,0,0,0,0
3874,1,1,0,0,0,0,0,0
3876,1,0,0,1,0,0,0,0
3877,0,1,0,0,0,0,1,0
3878,0,1,1,0,0,0,0,0
3879,0,1,0,0,0,0,1,0
3880,0,0,0,0,0,0,1,0
3881,1,1,1,0,0,0,0,0
3882,1,1,0,1,0,0,0,0
3884,1,1,0,0,0,0,0,0
3885,1,1,0,0,0,0,0,0
3886,1,1,0,1,0,0,0,0
3889,1,0,0,1,0,0,0,0
3890,1,1,0,1,0,0,0,0
3897,1,1,0,0,0,0,0,0
3899,1,0,1,1,1,1,0,1
3902,1,1,0,1,0,0,0,0
3905,0,0,0,0,0,0,1,0
3907,1,0,1,0,0,0,0,0
3908,1,1,1,1,1,0,0,0
3911,1,1,0,0,0,0,0,0
3914,1,1,0,1,0,0,0,0
3916,1,0,0,0,0,0,1,0
3917,1,0,0,0,1,1,0,0
3918,1,0,0,1,0,0,0,0
3919,1,0,0,1,0,0,0,0
3922,0,1,1,0,0,1,0,0
3924,1,1,0,0,0,0,0,0
3926,1,0,0,1,0,0,0,0
3930,1,1,0,1,1,0,0,0
3931,1,1,0,0,0,0,0,0
3933,1,1,0,1,0,0,0,0
3942,0,0,0,0,0,0,1,0
3943,1,0,0,1,1,0,0,0
3945,1,0,0,1,0,0,1,0
3948,1,1,0,0,0,0,0,0
3949,0,0,0,0,0,0,1,0
3951,0,0,0,0,0,0,1,0
3954,0,0,0,0,0,0,1,0
3956,1,1,0,0,0,0,0,0
3957,0,1,1,0,0,1,0,0
3965,0,1,1,0,0,1,0,0
3967,0,0,0,0,0,0,1,0
3968,1,0,0,0,0,0,1,0
3970,1,1,0,0,0,0,0,0
3971,1,1,1,0,0,0,0,0
3972,1,0,1,1,0,0,0,0
3973,1,1,1,1,0,0,0,0
3974,0,0,0,0,0,0,1,0
3975,1,1,0,0,0,0,0,0
3979,1,1,0,0,0,0,0,0
3982,1,1,0,0,0,0,0,0
3983,1,0,0,1,0,0,1,0
3987,1,0,0,1,0,0,0,0
3990,0,1,0,0,0,0,1,0
3994,1,0,0,0,1,0,0,0
3996,1,0,0,1,1,0,0,0
3998,1,0,0,0,0,0,1,0
3999,1,1,0,1,0,0,0,0
4000,1,0,0,1,0,0,0,0
4002,0,0,0,0,0,0,1,0
4003,1,1,0,1,0,0,0,0
4006,1,0,0,0,1,0,0,0
4013,0,0,0,0,0,0,1,0
4016,0,1,0,0,0,0,1,0
4023,0,1,1,0,0,0,0,0
4024,1,0,1,0,1,0,0,0
4026,0,0,0,0,0,0,1,0
4027,0,0,1,0,1,1,0,0
4029,0,0,0,0,0,0,1,0
4030,0,0,0,0,0,0,1,0
4031,1,1,0,0,0,0,0,0
4032,1,0,0,0,0,0,1,0
4034,1,0,0,0,1,0,0,0
4037,1,1,1,1,0,0,0,0
4038,1,0,0,0,1,1,0,0
4039,0,0,0,0,0,0,1,0
4044,1,1,0,0,0,0,0,0
4047,1,1,0,0,0,0,0,0
4055,1,1,0,1,0,0,0,0
4056,1,0,0,1,0,0,0,0
4058,1,1,0,1,0,0,0,0
4059,1,1,0,0,0,0,0,0
4061,1,1,0,1,0,0,0,0
4063,1,1,0,0,0,0,0,0
4066,1,0,1,1,0,1,0,1
4070,1,0,1,0,1,1,0,1
4073,1,1,1,0,0,1,0,1
4077,1,0,0,0,1,0,1,0
4082,1,0,1,0,1,1,0,1
4087,1,1,0,1,0,0,0,0
4088,1,1,0,1,0,0,0,0
4091,1,1,0,1,0,0,0,0
4092,1,1,0,0,0,0,0,0
4093,1,1,0,1,0,0,0,0
4096,1,1,0,0,0,0,0,0
4099,0,1,0,0,0,0,1,0
4102,1,0,0,0,1,0,0,0
4103,1,0,1,1,0,0,0,0
4104,1,0,0,1,0,0,0,0
4105,1,0,0,0,1,0,0,0
4106,1,1,1,1,0,1,0,1
4108,1,1,0,0,0,0,0,0
4110,1,1,0,0,1,1,0,0
4114,1,0,0,1,0,0,0,0
4115,1,0,0,0,1,1,0,0
4117,1,0,0,0,1,0,0,0
4119,1,1,0,0,0,0,0,0
4121,0,0,0,0,0,0,1,0
4122,0,0,1,0,0,1,0,0
4124,1,1,0,0,0,0,0,0
4127,1,1,0,0,0,0,0,0
4130,1,1,1,0,0,0,0,0
4131,1,0,0,1,0,0,0,0
4133,1,0,1,0,1,1,0,1
4136,0,0,0,0,0,0,1,0
4137,1,1,0,1,0,0,0,0
4139,1,0,0,1,0,0,0,0
4140,1,0,0,0,1,0,1,0
4142,0,1,1,0,0,1,0,0
4143,1,0,0,1,0,0,0,0
4144,0,0,0,0,0,0,1,0
4145,1,1,0,1,0,0,0,0
4147,1,1,0,0,0,0,0,0
4149,1,1,0,0,0,0,0,0
4150,1,0,1,0,1,0,0,0
4151,1,1,0,0,0,0,0,0
4152,1,1,0,0,0,0,0,0
4154,1,0,0,0,0,0,0,0
4159,1,0,1,0,0,0,0,0
4160,1,1,1,1,0,1,0,1
4161,1,0,1,0,1,1,0,1
4163,0,0,0,0,0,0,1,0
4165,1,1,0,1,0,0,0,0
4166,1,1,1,0,0,1,0,1
4167,1,0,0,0,0,0,0,0
4168,1,0,0,1,1,0,0,0
4172,1,0,0,1,0,0,0,0
4175,1,0,0,0,1,0,0,0
4176,1,1,0,1,0,0,0,0
4186,1,1,0,0,0,0,0,0
4187,1,1,1,1,0,0,0,0
4189,1,0,0,0,0,0,1,0
4190,1,0,0,1,0,0,0,0
4193,1,1,0,0,0,0,0,0
4194,0,0,0,0,0,0,1,0
4195,1,1,0,0,0,0,0,0
4197,1,0,0,1,1,0,0,0
4202,1,0,0,0,1,0,0,0
4205,1,1,0,0,0,0,0,0
4206,1,1,0,0,0,1,0,0
4214,0,0,0,0,0,0,1,0
4216,1,1,0,0,0,0,0,0
4217,0,0,1,0,1,1,0,0
4218,1,1,0,0,0,0,0,0
4219,1,0,0,1,0,0,0,0
4220,1,1,1,0,0,0,0,0
4222,1,1,0,1,0,0,0,0
4226,1,1,0,0,1,0,0,0
4229,1,1,0,1,0,0,0,0
4232,1,1,0,0,0,0,0,0
4235,0,0,0,0,0,0,1,0
4236,1,0,1,0,1,0,0,0
4238,1,1,0,0,0,0,0,0
4241,1,1,1,0,0,0,0,0
4242,1,1,0,0,1,0,0,0
4243,0,0,0,0,0,0,1,0
4244,0,1,0,0,0,0,0,0
4245,1,1,0,0,0,0,0,0
4246,1,1,0,0,0,0,0,0
4250,0,0,0,0,0,0,1,0
4252,1,1,0,1,0,0,0,0
4254,0,0,0,0,0,0,1,0
4256,0,1,1,0,0,0,0,0
4257,1,1,1,0,0,1,0,1
4258,1,1,0,0,0,0,0,0
4262,1,1,1,0,1,0,0,0
4263,0,1,1,0,0,0,0,0
4266,1,1,0,0,0,0,0,0
4268,0,0,1,0,1,1,0,0
4269,1,0,0,0,0,0,1,0
4274,1,0,0,1,0,0,0,0
4277,1,0,1,0,0,0,0,0
4280,1,1,0,0,0,0,0,0
4283,1,1,0,1,0,0,0,0
4284,1,0,0,1,0,0,0,0
4285,1,1,0,0,0,0,0,0
4288,1,0,1,0,1,1,0,1
4289,1,0,1,0,1,1,0,1
4291,0,0,0,0,0,0,1,0
4292,1,0,1,0,1,1,0,1
4293,1,0,0,1,0,0,0,0
4294,0,0,0,0,0,0,1,0
4295,1,1,0,0,0,0,0,0
4296,1,1,0,0,0,0,0,0
4297,1,0,1,1,0,0,0,0
4303,0,1,0,0,0,0,1,0
4305,1,0,0,1,0,0,0,0
4306,1,0,0,0,1,0,0,0
4307,1,1,0,0,0,0,0,0
4312,1,0,1,0,1,1,0,1
4313,1,1,0,0,0,0,0,0
4315,1,0,1,0,0,0,0,0
4316,1,0,1,0,0,1,0,0
4321,1,0,1,0,0,0,0,0
4330,0,0,1,0,0,0,0,0
4334,1,0,0,0,1,0,0,0
4337,0,0,0,0,0,0,1,0
4340,0,1,0,0,0,1,0,0
4346,1,0,0,0,1,0,0,0
4352,1,1,0,0,0,0,0,0
4361,1,1,0,0,0,0,0,0
4362,1,1,0,0,0,0,0,0
4368,1,0,0,1,1,0,0,0
4369,1,1,0,0,0,0,0,0
4373,0,0,0,1,0,0,1,0
4378,1,1,0,1,0,0,0,0
4379,1,1,0,0,0,0,0,0
4381,1,1,0,1,0,0,0,0
4382,1,1,0,0,0,0,0,0
4383,1,0,0,1,0,0,0,0
4386,1,1,0,1,0,0,0,0
4387,1,0,1,0,1,1,0,1
4388,1,0,0,1,0,0,0,0
4389,1,0,1,0,0,0,0,0
4390,1,0,1,1,0,0,0,0
4395,1,1,1,1,0,1,0,1
4399,0,0,0,0,0,0,1,0
4402,1,1,0,0,0,0,0,0
4405,1,1,0,1,0,0,0,0
4413,1,1,0,0,0,0,0,0
4414,1,0,0,1,0,0,0,0
4415,0,0,0,0,0,0,1,0
4417,0,0,1,0,1,1,0,0
4424,1,0,0,1,0,0,0,0
4427,1,1,0,0,0,0,0,0
4429,1,0,0,1,1,0,0,0
4430,1,1,0,0,0,0,0,0
4432,1,1,0,0,0,0,0,0
4433,0,0,0,0,0,0,1,0
4434,1,0,0,0,1,0,0,0
4436,0,0,0,0,0,0,1,0
4438,1,1,1,1,0,0,0,0
4439,1,1,0,1,0,0,0,0
4440,0,0,1,0,0,0,1,0
4443,1,1,0,1,0,0,0,0
4444,1,1,0,1,0,0,0,0
4445,1,1,0,0,0,0,0,0
4446,1,1,0,1,0,0,0,0
4448,1,1,0,1,0,0,0,0
4449,1,1,0,1,0,0,0,0
4450,1,1,0,1,0,0,0,0
4455,0,1,0,0,0,0,1,0
4456,1,1,0,0,0,0,0,0
4457,1,0,1,1,0,1,0,1
4458,1,0,0,1,0,0,0,0
4459,1,1,0,0,0,0,0,0
4460,1,0,1,1,1,0,0,0
4461,1,1,0,0,0,0,0,0
4462,1,1,0,1,0,0,0,0
4464,1,0,0,1,0,0,0,0
4466,1,1,0,1,0,0,0,0
4467,1,0,0,1,0,0,0,0
4469,1,1,0,0,0,0,0,0
4472,1,1,1,0,0,0,0,0
4474,1,0,0,1,0,0,0,0
4475,1,0,0,1,0,0,1,0
4476,1,0,0,1,0,0,0,0
4480,1,0,1,1,1,1,0,1
4482,1,1,0,1,0,0,0,0
4483,1,0,0,0,1,0,0,0
4490,1,1,0,0,0,0,0,0
4491,0,1,1,0,0,1,0,0
4492,1,1,0,1,0,0,0,0
4493,1,0,0,1,0,0,0,0
4495,1,1,0,0,0,0,0,0
4496,1,0,0,1,0,0,0,0
4502,0,1,1,1,0,0,0,0
4503,1,0,0,1,0,0,0,0
4505,1,0,1,1,0,0,0,0
4509,1,1,0,1,0,0,0,0
4516,0,1,0,0,0,0,1,0
4517,1,1,0,0,1,0,0,0
4518,1,1,0,1,0,0,0,0
4519,1,1,0,0,0,0,0,0
4520,1,1,1,0,0,1,0,1
4522,1,0,0,1,0,0,0,0
4523,1,0,0,1,1,0,0,0
4525,1,0,0,1,0,0,0,0
4526,1,0,0,1,1,1,0,0
4528,0,1,1,0,0,1,0,0
4532,1,0,1,0,0,1,0,0
4533,1,1,0,0,0,0,0,0
4536,0,0,0,0,0,0,1,0
4537,1,0,0,0,1,0,1,0
4538,1,0,1,1,0,1,0,1
4540,1,1,0,0,0,0,0,0
4544,1,1,0,0,0,0,0,0
4546,0,0,0,0,0,0,1,0
4548,1,0,0,1,0,0,0,0
4549,1,0,1,1,0,1,0,1
4552,1,1,1,0,0,0,0,0
4554,1,0,0,1,1,0,0,0
4556,1,0,0,1,0,0,0,0
4558,1,0,0,1,0,0,0,0
4559,1,0,0,0,1,0,0,0
4561,1,1,0,1,0,0,0,0
4566,1,0,1,0,0,1,0,0
4568,0,0,0,0,0,0,1,0
4570,1,1,1,0,0,0,0,0
4571,1,1,0,0,0,0,0,0
4574,1,0,0,1,0,0,0,0
4575,1,0,1,0,0,0,0,0
4576,1,0,1,0,1,1,0,1
4579,1,0,0,0,0,0,1,0
4580,1,1,0,0,1,0,0,0
4581,1,1,0,0,0,0,0,0
4582,1,0,0,0,1,1,0,0
4586,1,1,0,0,0,0,0,0
4588,1,1,1,0,0,0,0,0
4589,1,0,0,0,0,0,1,0
4590,1,0,0,1,0,0,0,0
4591,1,1,0,0,0,0,0,0
4592,1,1,0,1,0,0,0,0
4594,1,1,0,0,0,0,0,0
4599,1,0,1,0,0,0,0,0
4600,1,1,0,0,0,0,0,0
4601,1,0,0,0,1,1,0,0
4603,0,0,1,0,1,1,0,0
4607,0,0,1,0,0,0,1,0
4608,1,0,0,1,1,0,0,0
4610,0,0,0,0,0,0,1,0
4615,1,1,0,0,0,0,0,0
4618,0,1,1,0,0,0,0,0
4620,1,0,0,1,0,0,0,0
4621,1,0,0,1,0,0,0,0
4622,1,1,0,1,0,0,0,0
4623,1,0,0,1,0,0,0,0
4625,1,1,0,0,0,0,0,0
4626,1,1,1,0,0,1,0,1
4630,1,0,0,1,0,0,0,0
4631,1,0,1,1,0,0,0,0
4634,1,0,0,1,0,0,0,0
4636,0,0,0,0,0,0,1,0
4637,0,0,0,0,0,0,1,0
4641,1,0,0,1,1,0,0,0
4642,1,1,0,1,0,0,0,0
4650,1,1,0,1,0,0,0,0
4652,1,1,0,0,0,0,0,0
4653,1,0,1,0,0,0,0,0
4654,1,1,1,1,1,0,0,0
4658,0,1,0,0,0,0,1,0
4662,1,1,0,0,0,0,0,0
4663,1,1,0,1,0,0,0,0
4664,1,1,0,0,0,0,0,0
4666,0,0,0,0,0,0,1,0
4668,1,1,0,0,0,0,0,0
4670,1,1,0,0,0,0,0,0
4673,0,0,0,0,0,0,1,0
4675,1,1,1,0,0,1,0,1
4677,0,1,1,0,0,0,0,0
4678,1,1,1,1,0,1,0,1
4679,1,0,0,0,1,0,0,0
4681,0,0,0,0,0,0,1,0
4686,1,1,0,0,0,0,0,0
4687,1,1,0,0,0,0,0,0
4689,1,0,1,0,1,0,0,0
4690,1,1,1,0,0,0,0,0
4693,1,1,0,1,0,0,0,0
4698,1,1,1,0,0,0,0,0
4702,0,0,1,0,0,1,0,0
4703,1,1,0,0,0,0,0,0
4704,1,1,1,1,0,0,0,0
4706,1,0,0,1,0,0,0,0
4707,1,0,0,0,1,0,0,0
4710,1,1,0,0,0,0,0,0
4716,0,1,0,0,1,0,1,0
4719,0,0,0,0,0,0,1,0
4721,1,1,1,1,0,0,0,0
4724,1,1,0,0,0,0,0,0
4725,1,1,0,1,0,0,0,0
4726,1,1,1,0,0,1,0,1
4727,1,0,0,0,0,1,1,0
4729,0,0,0,0,0,0,1,0
4730,1,1,0,0,0,0,0,0
4731,1,0,0,1,0,0,0,0
4732,1,0,0,1,0,0,0,0
4733,1,1,0,0,0,0,0,0
4734,0,1,1,0,0,1,0,0
4735,1,1,0,1,0,0,0,0
4736,0,1,1,0,0,0,0,0
4739,0,0,0,0,0,0,1,0
4742,1,1,0,0,0,0,0,0
4746,1,0,1,1,0,0,0,0
4749,1,0,0,0,1,0,0,0
4752,1,1,0,0,0,0,0,0
4754,1,1,0,1,0,0,0,0
4758,1,0,1,0,1,1,0,1
4763,1,0,0,1,0,0,0,0
4764,0,0,0,0,0,0,1,0
4765,1,1,0,0,0,0,0,0
4766,0,1,1,0,0,1,0,0
4771,1,1,0,1,0,0,0,0
4772,1,1,0,1,0,0,0,0
4774,0,0,0,0,0,0,1,0
4776,1,1,0,0,1,0,0,0
4777,1,1,0,1,0,0,0,0
4778,1,0,0,1,0,0,0,0
4779,0,0,0,0,0,0,1,0
4780,1,1,0,0,0,0,0,0
4784,1,0,1,0,1,1,0,1
4785,1,0,1,0,0,0,0,0
4787,1,0,0,1,0,0,0,0
4788,0,0,0,1,0,0,0,0
4790,1,1,0,1,1,0,0,0
4791,1,1,0,1,0,0,0,0
4792,1,1,0,0,0,0,0,0
4793,1,1,0,1,0,0,0,0
4796,1,1,0,0,1,0,0,0
4797,1,1,0,1,1,1,0,0
4799,1,0,0,1,0,0,0,0
4800,1,0,0,0,1,1,0,0
4803,1,1,0,1,0,0,0,0
4808,1,1,1,1,1,0,0,0
4809,1,1,0,0,1,0,0,0
4811,1,1,0,0,0,0,0,0
4818,1,1,0,0,0,0,0,0
4819,0,0,0,0,0,0,1,0
4821,1,0,1,0,1,1,0,1
4822,1,1,0,1,0,0,0,0
4823,1,0,0,0,0,1,0,0
4824,1,0,1,0,1,1,0,1
4828,1,0,0,1,0,0,0,0
4830,1,1,0,1,0,0,0,0
4831,1,1,0,0,0,0,0,0
4832,1,1,0,1,1,0,0,0
4833,0,0,0,0,0,0,1,0
4835,1,0,1,1,0,0,0,0
4837,1,0,0,0,0,0,1,0
4850,0,0,1,0,0,1,0,0
4852,1,1,1,0,0,1,0,1
4853,1,0,0,1,0,0,0,0
4856,1,1,1,0,0,0,0,0
4858,1,1,0,0,0,0,0,0
4859,1,1,0,0,0,0,0,0
4860,1,0,0,0,1,0,0,0
4862,0,0,0,0,0,0,1,0
4863,1,0,1,0,0,1,0,0
4864,1,1,0,0,0,0,0,0
4867,1,0,1,0,1,1,0,1
4870,0,0,0,0,0,0,1,0
4871,1,1,0,0,0,0,0,0
4872,1,0,1,1,0,1,0,1
4875,0,0,0,0,0,0,1,0
4879,1,1,0,1,0,0,0,0
4880,1,0,1,0,0,0,0,0
4883,1,0,0,0,0,0,1,0
4884,1,0,0,0,0,0,1,0
4889,0,0,1,1,0,0,0,0
4891,1,0,0,1,1,0,0,0
4893,1,1,0,0,0,0,0,0
4897,1,0,0,0,1,1,0,0
4898,1,1,1,0,0,1,0,1
4899,1,1,1,1,0,1,0,1
4902,1,1,0,0,1,0,0,0
4909,1,0,0,0,0,0,1,0
4913,0,0,0,0,0,0,1,0
4916,1,1,0,1,0,0,0,0
4920,1,1,1,1,0,1,0,1
4923,1,1,1,0,0,1,0,1
4925,1,1,0,1,0,0,0,0
4931,1,1,0,1,0,0,0,0
4932,1,1,0,1,0,0,0,0
4935,1,1,0,0,0,0,0,0
4936,1,0,1,0,0,1,0,0
4939,1,1,0,0,0,0,0,0
4943,1,1,0,0,0,0,0,0
4947,1,0,0,0,1,1,0,0
4949,1,1,0,1,0,0,0,0
4950,1,1,0,0,0,0,0,0
4952,1,1,0,0,0,0,0,0
4956,0,0,0,0,0,0,1,0
4958,1,1,0,0,0,0,0,0
4970,1,1,0,1,1,0,0,0
4971,1,1,0,0,0,0,0,0
4972,1,0,1,0,1,1,0,1
4974,1,0,0,1,0,0,0,0
4976,1,1,0,0,1,0,0,0
4979,1,0,0,0,1,0,0,0
4980,0,0,1,0,0,0,1,0
4981,1,1,1,1,0,0,0,0
4985,0,0,0,0,0,0,1,0
4990,1,1,0,0,1,0,0,0
4992,0,0,0,0,0,0,1,0
5000,1,1,0,0,0,0,0,0
5005,1,0,0,1,0,0,0,0
5006,1,1,1,0,0,0,0,0
5007,1,1,0,0,0,0,0,0
5011,1,1,1,1,0,0,0,0
5013,1,1,0,1,1,0,0,0
5014,1,1,1,1,0,0,0,0
5015,1,1,0,0,0,0,0,0
5017,1,0,0,0,0,0,1,0
5021,1,1,0,1,0,0,0,0
5026,0,1,1,0,0,0,0,0
5028,1,0,0,1,1,0,0,0
5030,0,0,0,0,0,0,1,0
5031,1,0,0,1,0,0,0,0
5032,1,0,0,1,0,0,0,0
5036,1,1,0,0,0,0,0,0
5038,1,0,1,1,1,1,0,1
5040,1,0,0,1,1,0,0,0
5043,0,0,0,0,0,0,1,0
5044,1,1,1,0,0,0,0,0
5047,1,1,1,0,0,0,0,0
5048,1,1,1,0,0,0,0,0
5049,1,1,0,0,0,0,0,0
5051,1,1,0,0,0,0,0,0
5052,0,0,1,0,0,0,1,0
5053,0,0,1,0,0,0,1,0
5054,0,0,0,0,0,0,1,0
5055,1,1,1,1,1,0,0,0
5057,1,0,0,1,0,0,0,0
5063,1,0,0,0,1,1,0,0
5065,1,0,1,1,1,0,0,0
5066,1,1,0,0,0,0,0,0
5067,0,0,0,0,0,0,1,0
5068,1,0,0,0,0,0,1,0
5072,0,0,0,0,0,0,1,0
5080,1,1,1,0,0,1,0,1
5081,1,1,0,0,0,0,0,0
5082,0,0,0,0,0,0,1,0
5086,1,1,1,1,0,1,0,1
5088,1,0,0,1,0,0,0,0
5089,1,0,0,0,1,1,0,0
5090,1,1,0,0,0,0,0,0
5092,0,1,1,0,0,0,0,0
5093,1,0,1,1,1,0,0,0
5097,1,1,0,0,0,0,0,0
5103,1,1,1,0,0,0,0,0
5106,0,0,0,0,0,0,1,0
5107,1,1,0,1,0,0,0,0
5109,1,0,0,1,0,0,0,0
5113,1,0,0,0,1,0,1,0
5115,1,0,0,0,0,0,1,0
5118,1,1,0,0,0,0,0,0
5119,1,1,0,1,0,0,0,0
5123,1,0,0,1,0,0,0,0
5124,1,1,0,0,0,0,0,0
5125,0,0,0,0,0,0,1,0
5127,1,1,0,1,0,0,0,0
5130,1,0,0,1,0,0,0,0
5136,1,0,0,1,0,0,0,0
5137,1,0,0,1,0,0,0,0
5138,1,1,0,0,0,0,0,0
5139,1,1,0,0,0,0,0,0
5140,0,1,1,0,0,1,0,0
5144,1,0,0,1,0,0,0,0
5145,1,1,0,0,0,0,0,0
5146,1,0,0,0,0,0,0,0
5150,1,0,0,1,0,0,0,0
